el-3,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2023-06-13 16:12:18,24.5,50.5,13.6,010104085
2,2023-06-13 16:32:18,22.5,71.5,17.1
3,2023-06-13 16:52:18,22.5,78.0,18.5
4,2023-06-13 17:12:18,23.0,80.5,19.5
5,2023-06-13 17:32:18,23.0,81.5,19.7
6,2023-06-13 17:52:18,23.5,82.0,20.2
7,2023-06-13 18:12:18,23.5,83.0,20.4
8,2023-06-13 18:32:18,23.5,83.0,20.4
9,2023-06-13 18:52:18,24.0,83.0,20.9
10,2023-06-13 19:12:18,24.0,83.0,20.9
11,2023-06-13 19:32:18,24.0,83.0,20.9
12,2023-06-13 19:52:18,24.0,83.0,20.9
13,2023-06-13 20:12:18,24.0,83.0,20.9
14,2023-06-13 20:32:18,24.0,83.0,20.9
15,2023-06-13 20:52:18,24.0,83.0,20.9
16,2023-06-13 21:12:18,24.0,83.0,20.9
17,2023-06-13 21:32:18,24.0,83.0,20.9
18,2023-06-13 21:52:18,24.0,83.0,20.9
19,2023-06-13 22:12:18,24.0,83.0,20.9
20,2023-06-13 22:32:18,24.0,83.0,20.9
21,2023-06-13 22:52:18,24.0,83.0,20.9
22,2023-06-13 23:12:18,24.0,83.0,20.9
23,2023-06-13 23:32:18,24.0,83.0,20.9
24,2023-06-13 23:52:18,24.0,83.0,20.9
25,2023-06-14 00:12:18,24.0,83.0,20.9
26,2023-06-14 00:32:18,24.0,83.0,20.9
27,2023-06-14 00:52:18,24.0,83.0,20.9
28,2023-06-14 01:12:18,24.0,83.0,20.9
29,2023-06-14 01:32:18,24.0,83.0,20.9
30,2023-06-14 01:52:18,24.0,83.5,21.0
31,2023-06-14 02:12:18,24.0,83.5,21.0
32,2023-06-14 02:32:18,24.0,83.5,21.0
33,2023-06-14 02:52:18,24.0,83.5,21.0
34,2023-06-14 03:12:18,24.0,83.5,21.0
35,2023-06-14 03:32:18,24.0,83.5,21.0
36,2023-06-14 03:52:18,24.0,83.5,21.0
37,2023-06-14 04:12:18,24.0,83.5,21.0
38,2023-06-14 04:32:18,24.0,84.0,21.1
39,2023-06-14 04:52:18,24.0,84.0,21.1
40,2023-06-14 05:12:18,24.0,84.0,21.1
41,2023-06-14 05:32:18,24.0,84.0,21.1
42,2023-06-14 05:52:18,24.0,84.0,21.1
43,2023-06-14 06:12:18,24.0,84.0,21.1
44,2023-06-14 06:32:18,24.0,84.0,21.1
45,2023-06-14 06:52:18,24.0,84.0,21.1
46,2023-06-14 07:12:18,24.0,84.0,21.1
47,2023-06-14 07:32:18,24.0,84.0,21.1
48,2023-06-14 07:52:18,24.0,84.0,21.1
49,2023-06-14 08:12:18,24.0,84.0,21.1
50,2023-06-14 08:32:18,24.0,84.0,21.1
51,2023-06-14 08:52:18,24.0,84.0,21.1
52,2023-06-14 09:12:18,24.5,83.0,21.4
53,2023-06-14 09:32:18,24.5,83.0,21.4
54,2023-06-14 09:52:18,24.5,84.0,21.6
55,2023-06-14 10:12:18,24.5,84.0,21.6
56,2023-06-14 10:32:18,24.5,84.0,21.6
57,2023-06-14 10:52:18,24.5,84.0,21.6
58,2023-06-14 11:12:18,24.5,84.0,21.6
59,2023-06-14 11:32:18,24.5,84.0,21.6
60,2023-06-14 11:52:18,24.5,84.0,21.6
61,2023-06-14 12:12:18,24.5,84.0,21.6
62,2023-06-14 12:32:18,24.5,84.0,21.6
63,2023-06-14 12:52:18,24.5,84.0,21.6
64,2023-06-14 13:12:18,24.5,84.0,21.6
65,2023-06-14 13:32:18,24.5,84.0,21.6
66,2023-06-14 13:52:18,24.5,84.0,21.6
67,2023-06-14 14:12:18,24.5,84.0,21.6
68,2023-06-14 14:32:18,24.5,84.0,21.6
69,2023-06-14 14:52:18,24.5,84.0,21.6
70,2023-06-14 15:12:18,24.5,84.0,21.6
71,2023-06-14 15:32:18,24.5,84.0,21.6
72,2023-06-14 15:52:18,24.5,84.0,21.6
73,2023-06-14 16:12:18,24.5,84.0,21.6
74,2023-06-14 16:32:18,24.5,84.0,21.6
75,2023-06-14 16:52:18,24.5,84.0,21.6
76,2023-06-14 17:12:18,24.5,84.0,21.6
77,2023-06-14 17:32:18,24.5,84.0,21.6
78,2023-06-14 17:52:18,24.5,84.0,21.6
79,2023-06-14 18:12:18,24.5,84.0,21.6
80,2023-06-14 18:32:18,24.5,84.5,21.7
81,2023-06-14 18:52:18,24.5,84.5,21.7
82,2023-06-14 19:12:18,24.5,84.5,21.7
83,2023-06-14 19:32:18,24.5,84.5,21.7
84,2023-06-14 19:52:18,24.5,84.5,21.7
85,2023-06-14 20:12:18,24.5,84.5,21.7
86,2023-06-14 20:32:18,24.5,84.5,21.7
87,2023-06-14 20:52:18,24.5,84.5,21.7
88,2023-06-14 21:12:18,24.5,84.5,21.7
89,2023-06-14 21:32:18,24.5,84.5,21.7
90,2023-06-14 21:52:18,24.5,84.5,21.7
