el-3,Time,Celsius(°C),Humidity(%rh),Dew Point(°C),Serial Number
1,2023-07-07 20:00:45,24.0,64.0,16.8,010104085
2,2023-07-07 20:20:45,24.0,81.5,20.6
3,2023-07-07 20:40:45,24.0,83.0,20.9
4,2023-07-07 21:00:45,24.0,83.5,21.0
5,2023-07-07 21:20:45,24.0,84.0,21.1
6,2023-07-07 21:40:45,24.0,84.5,21.2
7,2023-07-07 22:00:45,24.0,84.5,21.2
8,2023-07-07 22:20:45,24.0,84.5,21.2
9,2023-07-07 22:40:45,24.0,84.5,21.2
10,2023-07-07 23:00:45,24.0,85.0,21.3
11,2023-07-07 23:20:45,24.0,85.0,21.3
12,2023-07-07 23:40:45,24.0,85.5,21.4
13,2023-07-08 00:00:45,24.0,85.5,21.4
14,2023-07-08 00:20:45,24.0,85.5,21.4
15,2023-07-08 00:40:45,23.5,85.5,20.9
16,2023-07-08 01:00:45,23.5,85.5,20.9
17,2023-07-08 01:20:45,23.5,85.5,20.9
18,2023-07-08 01:40:45,24.0,85.5,21.4
19,2023-07-08 02:00:45,23.5,85.5,20.9
20,2023-07-08 02:20:45,23.5,85.5,20.9
21,2023-07-08 02:40:45,23.5,85.5,20.9
22,2023-07-08 03:00:45,23.5,86.0,21.0
23,2023-07-08 03:20:45,23.5,85.5,20.9
24,2023-07-08 03:40:45,23.5,86.0,21.0
25,2023-07-08 04:00:45,23.5,86.0,21.0
26,2023-07-08 04:20:45,23.5,86.0,21.0
27,2023-07-08 04:40:45,23.5,86.0,21.0
28,2023-07-08 05:00:45,23.5,86.0,21.0
29,2023-07-08 05:20:45,23.5,86.0,21.0
30,2023-07-08 05:40:45,23.5,86.0,21.0
31,2023-07-08 06:00:45,23.5,86.0,21.0
32,2023-07-08 06:20:45,23.5,86.0,21.0
33,2023-07-08 06:40:45,23.5,86.0,21.0
34,2023-07-08 07:00:45,23.5,86.0,21.0
35,2023-07-08 07:20:45,23.5,86.0,21.0
36,2023-07-08 07:40:45,23.5,86.0,21.0
37,2023-07-08 08:00:45,23.5,86.0,21.0
38,2023-07-08 08:20:45,23.5,86.0,21.0
39,2023-07-08 08:40:45,23.5,86.0,21.0
40,2023-07-08 09:00:45,24.0,86.0,21.5
41,2023-07-08 09:20:45,24.0,86.0,21.5
42,2023-07-08 09:40:45,24.0,86.0,21.5
43,2023-07-08 10:00:45,24.0,86.0,21.5
44,2023-07-08 10:20:45,24.0,86.0,21.5
45,2023-07-08 10:40:45,24.0,86.0,21.5
46,2023-07-08 11:00:45,24.0,86.0,21.5
47,2023-07-08 11:20:45,24.0,86.0,21.5
48,2023-07-08 11:40:45,24.0,86.0,21.5
49,2023-07-08 12:00:45,24.0,86.0,21.5
50,2023-07-08 12:20:45,24.0,86.0,21.5
51,2023-07-08 12:40:45,24.0,86.0,21.5
52,2023-07-08 13:00:45,24.0,86.0,21.5
53,2023-07-08 13:20:45,24.0,86.0,21.5
54,2023-07-08 13:40:45,24.0,86.0,21.5
55,2023-07-08 14:00:45,24.0,86.0,21.5
56,2023-07-08 14:20:45,24.0,86.0,21.5
57,2023-07-08 14:40:45,24.0,86.0,21.5
58,2023-07-08 15:00:45,24.0,86.0,21.5
59,2023-07-08 15:20:45,24.0,86.0,21.5
60,2023-07-08 15:40:45,24.0,85.5,21.4
61,2023-07-08 16:00:45,24.0,86.0,21.5
62,2023-07-08 16:20:45,24.0,86.0,21.5
63,2023-07-08 16:40:45,24.0,86.0,21.5
64,2023-07-08 17:00:45,24.0,86.0,21.5
65,2023-07-08 17:20:45,24.0,86.0,21.5
66,2023-07-08 17:40:45,24.0,86.0,21.5
67,2023-07-08 18:00:45,24.0,86.0,21.5
68,2023-07-08 18:20:45,24.0,86.0,21.5
69,2023-07-08 18:40:45,24.0,86.0,21.5
70,2023-07-08 19:00:45,24.0,86.0,21.5
71,2023-07-08 19:20:45,24.0,86.0,21.5
72,2023-07-08 19:40:45,24.0,86.0,21.5
73,2023-07-08 20:00:45,24.0,86.0,21.5
74,2023-07-08 20:20:45,24.0,86.0,21.5
75,2023-07-08 20:40:45,24.0,86.0,21.5
76,2023-07-08 21:00:45,24.0,86.0,21.5
77,2023-07-08 21:20:45,24.0,86.0,21.5
78,2023-07-08 21:40:45,24.0,86.0,21.5
79,2023-07-08 22:00:45,24.0,86.0,21.5
80,2023-07-08 22:20:45,24.0,86.0,21.5
81,2023-07-08 22:40:45,24.0,86.0,21.5
82,2023-07-08 23:00:45,24.0,86.0,21.5
83,2023-07-08 23:20:45,24.0,86.0,21.5
84,2023-07-08 23:40:45,24.0,86.0,21.5
85,2023-07-09 00:00:45,24.0,86.0,21.5
86,2023-07-09 00:20:45,24.0,86.5,21.6
87,2023-07-09 00:40:45,24.0,86.5,21.6
88,2023-07-09 01:00:45,24.0,86.5,21.6
89,2023-07-09 01:20:45,23.5,86.0,21.0
90,2023-07-09 01:40:45,24.0,86.5,21.6
91,2023-07-09 02:00:45,23.5,86.0,21.0
